song_id,song,artist,comeback_number,reentry_date,reentry_rank,reentry_popularity,peak_rank,peak_date,retention_days,average_rank,average_popularity,rank_decay,days_to_peak,rank_recovery_speed,rank_stability,first_entry_rank,first_entry_popularity,first_entry_peak_rank,first_entry_retention_days,first_entry_average_rank,first_entry_average_popularity,rank_improvement_vs_first_entry,peak_improvement_vs_first_entry,retention_change_vs_first_entry
Seven (feat. Latto) (Explicit Ver.) - Jung Kook & Latto,Seven (feat. Latto) (Explicit Ver.),Jung Kook & Latto,1,2024-07-19,1,95,1,2024-07-19,108,1.0,98.41666666666667,0,0,0.0,0.0,1,86,1,1,1.0,86.0,0,0,107
Seven (feat. Latto) (Instrumental) - Jung Kook & Latto,Seven (feat. Latto) (Instrumental),Jung Kook & Latto,1,2024-07-19,10,80,9,2024-07-21,19,29.05263157894737,80.52631578947368,34,2,0.5,13.347799170277415,10,74,10,1,10.0,74.0,0,1,18
Seven (feat. Latto) (Summer Mix) - Jung Kook & Latto,Seven (feat. Latto) (Summer Mix),Jung Kook & Latto,1,2024-07-27,35,77,35,2024-07-27,2,35.0,77.5,0,0,0.0,0.0,27,65,12,4,21.0,70.25,-8,-23,-2
Shopper - IU,Shopper,IU,1,2025-03-02,42,73,37,2025-03-06,9,42.666666666666664,73.22222222222223,8,4,1.25,3.122498999199199,18,59,15,7,21.571428571428573,62.57142857142857,-24,-22,2
Shot Glass of Tears - Jung Kook,Shot Glass of Tears,Jung Kook,1,2024-12-12,47,86,41,2024-12-13,2,44.0,85.5,0,1,6.0,4.242640687119285,13,0,13,37,30.10810810810811,82.86486486486487,-34,-28,-35
Shot Glass of Tears - Jung Kook,Shot Glass of Tears,Jung Kook,2,2024-12-15,45,85,45,2024-12-15,2,47.0,85.0,4,0,0.0,2.8284271247461903,13,0,13,37,30.10810810810811,82.86486486486487,-32,-32,-35
Shot Glass of Tears - Jung Kook,Shot Glass of Tears,Jung Kook,3,2024-12-19,50,85,50,2024-12-19,1,50.0,85.0,0,0,0.0,0.0,13,0,13,37,30.10810810810811,82.86486486486487,-37,-37,-36
Shot Glass of Tears - Jung Kook,Shot Glass of Tears,Jung Kook,4,2024-12-29,50,81,50,2024-12-29,1,50.0,81.0,0,0,0.0,0.0,13,0,13,37,30.10810810810811,82.86486486486487,-37,-37,-36
Slow Dance (feat. Sofia Carson) - Jimin,Slow Dance (feat. Sofia Carson),Jimin,1,2025-08-14,8,80,6,2025-08-28,106,12.89622641509434,75.39622641509433,8,14,0.14285714285714285,4.633067985446769,7,70,6,23,6.826086956521739,78.8695652173913,-1,0,83
Slow Dancing (Piano Ver.) - V,Slow Dancing (Piano Ver.),V,1,2024-12-31,49,79,49,2024-12-31,1,49.0,79.0,0,0,0.0,0.0,14,74,13,59,24.8135593220339,85.64406779661017,-35,-36,-58
Slow Dancing - V,Slow Dancing,V,1,2024-09-17,6,91,4,2024-09-22,165,24.333333333333332,92.71515151515152,35,5,0.4,12.166193330808188,5,80,4,5,5.0,85.6,-1,0,160
Slow Dancing - V,Slow Dancing,V,2,2025-03-02,41,89,35,2025-03-06,12,38.5,87.66666666666667,6,4,1.5,2.3159525823376357,5,80,4,5,5.0,85.6,-36,-31,7
Slow Dancing - V,Slow Dancing,V,3,2025-03-15,36,87,25,2025-03-24,10,30.8,86.0,0,9,1.2222222222222223,3.457680661303984,5,80,4,5,5.0,85.6,-31,-21,5
Slow Dancing - V,Slow Dancing,V,4,2025-03-26,26,85,26,2025-03-26,36,36.44444444444444,83.94444444444444,23,0,0.0,5.500360738530542,5,80,4,5,5.0,85.6,-21,-22,31
Slow Dancing - V,Slow Dancing,V,5,2025-05-02,48,83,48,2025-05-02,1,48.0,83.0,0,0,0.0,0.0,5,80,4,5,5.0,85.6,-43,-44,-4
Slow Dancing - V,Slow Dancing,V,6,2025-05-04,48,82,48,2025-05-04,2,48.0,82.0,0,0,0.0,0.0,5,80,4,5,5.0,85.6,-43,-44,-3
Slow Dancing - V,Slow Dancing,V,7,2025-05-07,44,82,44,2025-05-07,2,46.0,82.0,4,0,0.0,2.8284271247461903,5,80,4,5,5.0,85.6,-39,-40,-3
Small girl (feat. D.O.) - Lee Young Ji,Small girl (feat. D.O.),Lee Young Ji,1,2025-07-12,11,76,10,2025-07-14,32,18.78125,76.75,18,2,0.5,5.796185480903131,23,0,4,19,8.157894736842104,64.26315789473684,12,-6,13
Small girl (feat. D.O.) - Lee Young Ji,Small girl (feat. D.O.),Lee Young Ji,2,2025-08-14,27,76,25,2025-08-15,18,35.888888888888886,75.55555555555556,19,1,2.0,6.841816828616495,23,0,4,19,8.157894736842104,64.26315789473684,-4,-21,-1
Small girl (feat. D.O.) - Lee Young Ji,Small girl (feat. D.O.),Lee Young Ji,3,2025-09-02,43,75,43,2025-09-02,2,43.0,75.0,0,0,0.0,0.0,23,0,4,19,8.157894736842104,64.26315789473684,-20,-39,-17
Small girl (feat. D.O.) - Lee Young Ji,Small girl (feat. D.O.),Lee Young Ji,4,2025-09-09,44,74,44,2025-09-09,3,45.0,74.0,3,0,0.0,1.7320508075688772,23,0,4,19,8.157894736842104,64.26315789473684,-21,-40,-16
Small girl (feat. D.O.) - Lee Young Ji,Small girl (feat. D.O.),Lee Young Ji,5,2025-09-13,50,74,31,2025-09-17,19,41.05263157894737,74.0,14,4,4.75,6.1325514375749774,23,0,4,19,8.157894736842104,64.26315789473684,-27,-27,0
Smart - LE SSERAFIM,Smart,LE SSERAFIM,1,2025-03-02,12,84,10,2025-03-08,12,10.916666666666666,85.66666666666667,0,6,0.3333333333333333,1.443375672974064,24,67,14,8,18.5,74.625,12,4,4
Smart - LE SSERAFIM,Smart,LE SSERAFIM,2,2025-03-15,9,87,9,2025-03-15,10,10.1,78.3,1,0,0.0,0.7378647873726218,24,67,14,8,18.5,74.625,15,5,2
Smart - LE SSERAFIM,Smart,LE SSERAFIM,3,2025-03-26,11,47,11,2025-03-26,61,22.19672131147541,75.88524590163935,25,0,0.0,9.944545694552279,24,67,14,8,18.5,74.625,13,3,53
Smart - LE SSERAFIM,Smart,LE SSERAFIM,4,2025-05-27,39,80,35,2025-06-03,25,43.28,76.76,13,7,0.5714285714285714,3.529872518944558,24,67,14,8,18.5,74.625,-15,-21,17
Smeraldo Garden Marching Band (feat. Loco) - Jimin,Smeraldo Garden Marching Band (feat. Loco),Jimin,1,2025-08-14,4,80,4,2025-08-14,106,6.7924528301886795,75.06603773584905,7,0,0.0,2.7245514480354216,3,68,3,23,3.391304347826087,78.26086956521739,-1,-1,83
Smeraldo Garden Marching Band (feat. Loco) - Jimin & Loco,Smeraldo Garden Marching Band (feat. Loco),Jimin & Loco,1,2025-07-12,2,91,2,2025-07-12,9,2.0,92.33333333333333,0,0,0.0,0.0,2,78,2,11,2.0,87.18181818181819,0,0,-2
Snowman - Sia,Snowman,Sia,1,2024-12-21,34,94,14,2024-12-25,7,26.285714285714285,94.0,2,4,5.0,12.297889869326983,36,94,36,3,38.666666666666664,94.0,2,22,4
Somebody - Jung Kook,Somebody,Jung Kook,1,2024-12-06,48,86,47,2024-12-08,3,47.666666666666664,86.0,0,2,0.5,0.5773502691896258,12,0,11,31,24.903225806451612,82.61290322580645,-36,-36,-28
Somebody - Jung Kook,Somebody,Jung Kook,2,2024-12-10,50,86,50,2024-12-10,1,50.0,86.0,0,0,0.0,0.0,12,0,11,31,24.903225806451612,82.61290322580645,-38,-39,-30
Somebody - Jung Kook,Somebody,Jung Kook,3,2024-12-12,48,86,37,2024-12-13,3,42.666666666666664,86.0,6,1,11.0,5.507570547286102,12,0,11,31,24.903225806451612,82.61290322580645,-36,-26,-28
Somebody - Jung Kook,Somebody,Jung Kook,4,2024-12-16,46,85,46,2024-12-16,1,46.0,85.0,0,0,0.0,0.0,12,0,11,31,24.903225806451612,82.61290322580645,-34,-35,-30
Somebody - Jung Kook,Somebody,Jung Kook,5,2024-12-21,49,84,49,2024-12-21,1,49.0,84.0,0,0,0.0,0.0,12,0,11,31,24.903225806451612,82.61290322580645,-37,-38,-30
Somebody - Jung Kook,Somebody,Jung Kook,6,2025-01-25,50,82,50,2025-01-25,1,50.0,82.0,0,0,0.0,0.0,12,0,11,31,24.903225806451612,82.61290322580645,-38,-39,-30
Somebody - Jung Kook,Somebody,Jung Kook,7,2025-01-28,46,82,46,2025-01-28,4,47.0,82.0,2,0,0.0,1.1547005383792515,12,0,11,31,24.903225806451612,82.61290322580645,-34,-35,-27
Somebody - Jung Kook,Somebody,Jung Kook,8,2025-02-02,48,82,48,2025-02-02,1,48.0,82.0,0,0,0.0,0.0,12,0,11,31,24.903225806451612,82.61290322580645,-36,-37,-30
Somebody - Jung Kook,Somebody,Jung Kook,9,2025-02-08,47,82,47,2025-02-08,1,47.0,82.0,0,0,0.0,0.0,12,0,11,31,24.903225806451612,82.61290322580645,-35,-36,-30
Somebody - Jung Kook,Somebody,Jung Kook,10,2025-02-10,48,82,48,2025-02-10,1,48.0,82.0,0,0,0.0,0.0,12,0,11,31,24.903225806451612,82.61290322580645,-36,-37,-30
Somebody - Jung Kook,Somebody,Jung Kook,11,2025-02-13,49,81,41,2025-02-14,2,45.0,81.0,0,1,8.0,5.656854249492381,12,0,11,31,24.903225806451612,82.61290322580645,-37,-30,-29
Somebody - Jung Kook,Somebody,Jung Kook,12,2025-02-17,45,81,45,2025-02-17,1,45.0,81.0,0,0,0.0,0.0,12,0,11,31,24.903225806451612,82.61290322580645,-33,-34,-30
Somebody - Jung Kook,Somebody,Jung Kook,13,2025-02-26,45,81,43,2025-02-28,3,44.333333333333336,81.0,0,2,1.0,1.1547005383792517,12,0,11,31,24.903225806451612,82.61290322580645,-33,-32,-28
Somebody - Jung Kook,Somebody,Jung Kook,14,2025-03-02,39,81,38,2025-03-03,4,40.25,80.25,4,1,1.0,2.0615528128088303,12,0,11,31,24.903225806451612,82.61290322580645,-27,-27,-27
Somebody - Jung Kook,Somebody,Jung Kook,15,2025-03-07,41,80,41,2025-03-07,2,41.5,80.0,1,0,0.0,0.7071067811865476,12,0,11,31,24.903225806451612,82.61290322580645,-29,-30,-29
Somebody - Jung Kook,Somebody,Jung Kook,16,2025-03-10,50,79,50,2025-03-10,1,50.0,79.0,0,0,0.0,0.0,12,0,11,31,24.903225806451612,82.61290322580645,-38,-39,-30
Spicy - aespa,Spicy,aespa,1,2024-09-15,46,80,46,2024-09-15,2,46.0,80.0,0,0,0.0,0.0,3,81,3,118,21.26271186440678,83.22033898305085,-43,-43,-116
Spring Snow - 10CM,Spring Snow,10CM,1,2025-05-19,44,69,44,2025-05-19,1,44.0,69.0,0,0,0.0,0.0,50,60,50,1,50.0,60.0,6,6,0
Spring Snow - 10CM,Spring Snow,10CM,2,2025-05-22,46,72,32,2025-05-24,4,38.0,73.25,6,2,7.0,5.887840577551898,50,60,50,1,50.0,60.0,4,18,3
Spring Snow - 10CM,Spring Snow,10CM,3,2025-05-29,50,76,30,2025-05-31,16,38.5625,75.8125,19,2,10.0,6.076937276841573,50,60,50,1,50.0,60.0,0,20,15
Standing Next to You - Jung Kook,Standing Next to You,Jung Kook,1,2025-03-03,8,95,8,2025-03-03,11,8.363636363636363,93.72727272727273,0,0,0.0,0.504524979109513,5,0,3,117,6.068376068376068,95.17094017094017,-3,-5,-106
Standing Next to You - Jung Kook,Standing Next to You,Jung Kook,2,2025-03-15,5,93,5,2025-03-15,10,6.5,92.6,1,0,0.0,1.1785113019775793,5,0,3,117,6.068376068376068,95.17094017094017,0,-2,-107
Standing Next to You - Jung Kook,Standing Next to You,Jung Kook,3,2025-03-26,7,92,5,2025-04-06,107,9.626168224299066,89.8785046728972,7,11,0.18181818181818182,1.756515442498442,5,0,3,117,6.068376068376068,95.17094017094017,-2,-2,-10
Standing Next to You - Jung Kook,Standing Next to You,Jung Kook,4,2025-07-12,12,89,9,2025-07-19,32,11.3125,89.96875,1,7,0.42857142857142855,1.4013242584852925,5,0,3,117,6.068376068376068,95.17094017094017,-7,-6,-85
Standing Next to You - Jung Kook,Standing Next to You,Jung Kook,5,2025-08-14,9,90,5,2025-08-17,106,9.084905660377359,89.51886792452831,12,3,1.3333333333333333,2.8689401544931004,5,0,3,117,6.068376068376068,95.17094017094017,-4,-2,-11
Stay Alive (Prod. SUGA of BTS) - Jung Kook,Stay Alive (Prod. SUGA of BTS),Jung Kook,1,2024-08-12,49,80,49,2024-08-12,1,49.0,80.0,0,0,0.0,0.0,45,82,34,12,38.5,82.5,-4,-15,-11
Steady - NCT WISH,Steady,NCT WISH,1,2025-10-02,48,59,48,2025-10-02,1,48.0,59.0,0,0,0.0,0.0,39,46,25,4,33.0,52.25,-9,-23,-3
"Steal The Show - From ""Elemental"" - Lauv","Steal The Show - From ""Elemental""",Lauv,1,2024-09-09,44,77,36,2024-09-18,25,44.28,76.84,13,9,0.8888888888888888,3.8785736209763164,49,70,8,80,22.3875,76.55,5,-28,-55
Sticky - KISS OF LIFE,Sticky,KISS OF LIFE,1,2025-07-12,6,75,6,2025-07-12,32,9.125,80.21875,5,0,0.0,2.090685950097595,13,51,8,9,11.777777777777779,65.44444444444444,7,2,23
Sticky - KISS OF LIFE,Sticky,KISS OF LIFE,2,2025-08-14,11,82,11,2025-08-14,67,22.26865671641791,81.2089552238806,29,0,0.0,11.427746788107362,13,51,8,9,11.777777777777779,65.44444444444444,2,-3,58
Sticky - KISS OF LIFE,Sticky,KISS OF LIFE,3,2025-10-21,49,79,49,2025-10-21,1,49.0,79.0,0,0,0.0,0.0,13,51,8,9,11.777777777777779,65.44444444444444,-36,-41,-8
Still With You - Jung Kook,Still With You,Jung Kook,1,2024-10-23,44,84,44,2024-10-23,1,44.0,84.0,0,0,0.0,0.0,8,78,8,108,22.98148148148148,86.31481481481481,-36,-36,-107
Sudden Shower - ECLIPSE,Sudden Shower,ECLIPSE,1,2025-05-15,50,74,41,2025-05-17,4,45.75,75.0,2,2,4.5,4.425306015783918,48,72,48,2,48.0,72.0,-2,7,2
Sudden Shower - ECLIPSE,Sudden Shower,ECLIPSE,2,2025-05-21,48,77,36,2025-05-24,5,42.0,77.2,5,3,4.0,4.301162633521313,48,72,48,2,48.0,72.0,0,12,3
Sudden Shower - ECLIPSE,Sudden Shower,ECLIPSE,3,2025-05-28,38,78,26,2025-06-02,44,31.477272727272727,76.97727272727273,10,5,2.4,4.453838879113092,48,72,48,2,48.0,72.0,10,22,42
Sudden Shower - ECLIPSE,Sudden Shower,ECLIPSE,4,2025-07-12,38,78,35,2025-07-20,22,42.81818181818182,77.86363636363636,14,8,0.375,5.52601090632262,48,72,48,2,48.0,72.0,10,13,20
Sugarcoat (NATTY Solo) - KISS OF LIFE,Sugarcoat (NATTY Solo),KISS OF LIFE,1,2024-08-24,44,73,26,2024-08-31,14,36.642857142857146,73.64285714285714,21,7,2.5714285714285716,8.205131066849319,50,73,50,1,50.0,73.0,6,24,13
Sugarcoat (NATTY Solo) - KISS OF LIFE,Sugarcoat (NATTY Solo),KISS OF LIFE,2,2024-09-09,49,74,49,2024-09-09,1,49.0,74.0,0,0,0.0,0.0,50,73,50,1,50.0,73.0,1,1,0
Sugarcoat (NATTY Solo) - KISS OF LIFE,Sugarcoat (NATTY Solo),KISS OF LIFE,3,2024-09-13,46,74,46,2024-09-13,1,46.0,74.0,0,0,0.0,0.0,50,73,50,1,50.0,73.0,4,4,0
Sunflower - Spider-Man: Into the Spider-Verse - Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,1,2024-07-07,50,89,45,2024-07-08,2,47.5,89.0,0,1,5.0,3.5355339059327378,49,87,31,12,36.416666666666664,87.75,-1,-14,-10
Sunflower - Spider-Man: Into the Spider-Verse - Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,2,2024-07-10,46,89,46,2024-07-10,5,47.2,89.0,3,0,0.0,1.6431676725154984,49,87,31,12,36.416666666666664,87.75,3,-15,-7
Sunflower - Spider-Man: Into the Spider-Verse - Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,3,2024-07-16,50,89,50,2024-07-16,1,50.0,89.0,0,0,0.0,0.0,49,87,31,12,36.416666666666664,87.75,-1,-19,-11
Sunflower - Spider-Man: Into the Spider-Verse - Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,4,2024-07-21,48,88,47,2024-07-22,2,47.5,88.0,0,1,1.0,0.7071067811865476,49,87,31,12,36.416666666666664,87.75,1,-16,-10
Sunflower - Spider-Man: Into the Spider-Verse - Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,5,2024-09-24,47,85,47,2024-09-24,1,47.0,85.0,0,0,0.0,0.0,49,87,31,12,36.416666666666664,87.75,2,-16,-11
Super - SEVENTEEN,Super,SEVENTEEN,1,2024-07-07,47,88,37,2024-07-10,22,43.09090909090909,87.27272727272727,11,3,3.3333333333333335,2.5054054117160915,13,88,13,48,21.020833333333332,88.0,-34,-24,-26
Super - SEVENTEEN,Super,SEVENTEEN,2,2024-07-31,49,86,44,2024-08-06,9,47.333333333333336,85.77777777777777,1,6,0.8333333333333334,2.179449471770337,13,88,13,48,21.020833333333332,88.0,-36,-31,-39
Super Lady - (G)I-DLE,Super Lady,(G)I-DLE,1,2025-02-15,48,81,48,2025-02-15,2,48.5,81.5,1,0,0.0,0.7071067811865476,32,71,32,12,37.916666666666664,77.5,-16,-16,-10
Super Shy - NewJeans,Super Shy,NewJeans,1,2025-03-02,32,88,30,2025-03-03,12,32.583333333333336,86.83333333333333,6,1,2.0,1.7298624923456323,4,0,1,235,19.085106382978722,91.0127659574468,-28,-29,-223
Super Shy - NewJeans,Super Shy,NewJeans,2,2025-03-15,33,86,29,2025-03-24,10,34.2,85.2,0,9,0.4444444444444444,2.973961069759395,4,0,1,235,19.085106382978722,91.0127659574468,-29,-28,-225
Super Shy - NewJeans,Super Shy,NewJeans,3,2025-03-26,31,85,21,2025-05-06,107,32.13084112149533,82.39252336448598,17,41,0.24390243902439024,4.7106545476156825,4,0,1,235,19.085106382978722,91.0127659574468,-27,-20,-128
Super Shy - NewJeans,Super Shy,NewJeans,4,2025-07-12,39,81,29,2025-07-15,32,37.09375,81.125,7,3,3.3333333333333335,3.5228230523352315,4,0,1,235,19.085106382978722,91.0127659574468,-35,-28,-203
Super Shy - NewJeans,Super Shy,NewJeans,5,2025-08-14,35,81,33,2025-08-15,9,38.111111111111114,81.0,14,1,2.0,6.313565641625271,4,0,1,235,19.085106382978722,91.0127659574468,-31,-32,-226
Super Shy - NewJeans,Super Shy,NewJeans,6,2025-08-24,49,81,49,2025-08-24,2,49.0,81.0,0,0,0.0,0.0,4,0,1,235,19.085106382978722,91.0127659574468,-45,-48,-233
Super Shy - NewJeans,Super Shy,NewJeans,7,2025-09-19,49,81,49,2025-09-19,1,49.0,81.0,0,0,0.0,0.0,4,0,1,235,19.085106382978722,91.0127659574468,-45,-48,-234
Supernatural - NewJeans,Supernatural,NewJeans,1,2025-07-12,4,82,4,2025-07-12,32,6.25,82.84375,4,0,0.0,1.8837162994395398,1,0,1,19,2.9473684210526314,72.21052631578948,-3,-3,13
Supernatural - NewJeans,Supernatural,NewJeans,2,2025-08-14,6,83,6,2025-08-14,106,17.754716981132077,80.11320754716981,38,0,0.0,8.27711857012447,1,0,1,19,2.9473684210526314,72.21052631578948,-5,-5,87
Supernova - aespa,Supernova,aespa,1,2025-07-12,13,75,11,2025-07-14,32,13.9375,75.3125,5,2,1.0,1.1053389496206072,7,0,1,57,5.508771929824562,71.66666666666667,-6,-10,-25
Supernova - aespa,Supernova,aespa,2,2025-08-14,14,76,14,2025-08-14,38,17.157894736842106,74.97368421052632,3,0,0.0,2.1120800019331996,7,0,1,57,5.508771929824562,71.66666666666667,-7,-13,-19
Supernova - aespa,Supernova,aespa,3,2025-09-22,19,75,14,2025-10-09,67,20.80597014925373,67.71641791044776,22,17,0.29411764705882354,4.576748898939499,7,0,1,57,5.508771929824562,71.66666666666667,-12,-13,10
Swan Song - LE SSERAFIM,Swan Song,LE SSERAFIM,1,2025-03-02,23,80,23,2025-03-02,12,30.583333333333332,79.58333333333333,19,0,0.0,6.761634193720996,18,67,15,8,18.5,73.125,-5,-8,4
Swan Song - LE SSERAFIM,Swan Song,LE SSERAFIM,2,2025-03-15,44,79,44,2025-03-15,2,45.5,79.0,3,0,0.0,2.1213203435596424,18,67,15,8,18.5,73.125,-26,-29,-6
Sweet Night - V,Sweet Night,V,1,2024-09-04,39,80,39,2024-09-04,2,44.0,80.0,10,0,0.0,7.0710678118654755,49,79,31,19,41.73684210526316,79.89473684210526,10,-8,-17
Sweet Night - V,Sweet Night,V,2,2024-09-07,47,80,47,2024-09-07,2,47.0,80.0,0,0,0.0,0.0,49,79,31,19,41.73684210526316,79.89473684210526,2,-16,-17
T.B.H - QWER,T.B.H,QWER,1,2025-07-12,37,62,31,2025-07-15,32,38.21875,61.65625,14,3,2.0,3.6784847423905402,47,49,10,96,19.166666666666668,61.625,10,-21,-64
T.B.H - QWER,T.B.H,QWER,2,2025-08-14,39,61,39,2025-08-14,8,43.25,61.0,8,0,0.0,2.659215781283755,47,49,10,96,19.166666666666668,61.625,8,-29,-88
T.B.H - QWER,T.B.H,QWER,3,2025-08-25,44,60,44,2025-08-25,4,45.75,60.0,5,0,0.0,2.217355782608345,47,49,10,96,19.166666666666668,61.625,3,-34,-92
T.B.H - QWER,T.B.H,QWER,4,2025-09-19,50,60,50,2025-09-19,1,50.0,60.0,0,0,0.0,0.0,47,49,10,96,19.166666666666668,61.625,-3,-40,-95
T.B.H - QWER,T.B.H,QWER,5,2025-09-29,44,59,42,2025-09-30,9,48.0,59.0,7,1,2.0,2.9154759474226504,47,49,10,96,19.166666666666668,61.625,3,-32,-87
T.B.H - QWER,T.B.H,QWER,6,2025-10-10,50,59,49,2025-10-11,2,49.5,59.0,0,1,1.0,0.7071067811865476,47,49,10,96,19.166666666666668,61.625,-3,-39,-94
T.B.H - QWER,T.B.H,QWER,7,2025-10-15,47,59,47,2025-10-15,1,47.0,59.0,0,0,0.0,0.0,47,49,10,96,19.166666666666668,61.625,0,-37,-95
T.B.H - QWER,T.B.H,QWER,8,2025-10-17,48,59,47,2025-10-18,2,47.5,59.0,0,1,1.0,0.7071067811865476,47,49,10,96,19.166666666666668,61.625,-1,-37,-94
Take Two - BTS,Take Two,BTS,1,2024-11-07,49,85,35,2024-11-08,11,43.90909090909091,85.36363636363636,14,1,14.0,5.107926104683689,5,83,5,144,26.40972222222222,89.625,-44,-30,-133
Talk Saxy - RIIZE,Talk Saxy,RIIZE,1,2024-11-07,50,67,46,2024-11-09,4,48.25,68.0,4,2,2.0,2.0615528128088303,39,0,26,7,34.714285714285715,51.57142857142857,-11,-20,-3
Talk Saxy - RIIZE,Talk Saxy,RIIZE,2,2024-12-14,49,70,48,2024-12-15,2,48.5,70.0,0,1,1.0,0.7071067811865476,39,0,26,7,34.714285714285715,51.57142857142857,-10,-22,-5
Talk Saxy - RIIZE,Talk Saxy,RIIZE,3,2025-01-10,49,70,49,2025-01-10,1,49.0,70.0,0,0,0.0,0.0,39,0,26,7,34.714285714285715,51.57142857142857,-10,-23,-6
Talk Saxy - RIIZE,Talk Saxy,RIIZE,4,2025-01-12,46,70,44,2025-01-13,2,45.0,70.0,0,1,2.0,1.4142135623730951,39,0,26,7,34.714285714285715,51.57142857142857,-7,-18,-5
Talk Saxy - RIIZE,Talk Saxy,RIIZE,5,2025-01-17,50,70,47,2025-01-18,5,49.0,70.0,3,1,3.0,1.224744871391589,39,0,26,7,34.714285714285715,51.57142857142857,-11,-21,-2
Talk Saxy - RIIZE,Talk Saxy,RIIZE,6,2025-01-27,49,70,49,2025-01-27,1,49.0,70.0,0,0,0.0,0.0,39,0,26,7,34.714285714285715,51.57142857142857,-10,-23,-6
Taste - Sabrina Carpenter,Taste,Sabrina Carpenter,1,2025-09-20,47,96,43,2025-09-21,2,45.0,96.0,0,1,4.0,2.8284271247461903,50,85,29,20,36.75,92.25,3,-14,-18
Taste - Sabrina Carpenter,Taste,Sabrina Carpenter,2,2025-09-25,47,96,47,2025-09-25,1,47.0,96.0,0,0,0.0,0.0,50,85,29,20,36.75,92.25,3,-18,-19
Taste - Sabrina Carpenter,Taste,Sabrina Carpenter,3,2025-09-28,50,96,45,2025-09-29,2,47.5,96.0,0,1,5.0,3.5355339059327378,50,85,29,20,36.75,92.25,0,-16,-18
Teddy Bear - STAYC,Teddy Bear,STAYC,1,2024-05-21,47,74,42,2024-05-22,7,46.142857142857146,74.0,7,1,5.0,3.184785258515422,47,74,47,1,47.0,74.0,0,5,6
Teddy Bear - STAYC,Teddy Bear,STAYC,2,2024-05-29,45,74,45,2024-05-29,1,45.0,74.0,0,0,0.0,0.0,47,74,47,1,47.0,74.0,2,2,0
Teddy Bear - STAYC,Teddy Bear,STAYC,3,2024-05-31,48,74,48,2024-05-31,3,48.666666666666664,74.0,1,0,0.0,0.5773502691896258,47,74,47,1,47.0,74.0,-1,-1,2
Teddy Bear - STAYC,Teddy Bear,STAYC,4,2024-06-05,46,73,46,2024-06-05,1,46.0,73.0,0,0,0.0,0.0,47,74,47,1,47.0,74.0,1,1,0
That's What I Like - Bruno Mars,That's What I Like,Bruno Mars,1,2025-11-11,45,87,45,2025-11-11,2,47.5,87.0,5,0,0.0,3.5355339059327378,50,87,38,3,43.666666666666664,87.0,5,-7,-1
The Planet - BTS,The Planet,BTS,1,2024-06-22,42,88,42,2024-06-22,3,45.0,88.0,6,0,0.0,3.0,19,84,18,34,31.058823529411764,87.55882352941177,-23,-24,-31
The Planet - BTS,The Planet,BTS,2,2024-07-02,44,87,43,2024-07-03,3,43.333333333333336,87.0,0,1,1.0,0.5773502691896258,19,84,18,34,31.058823529411764,87.55882352941177,-25,-25,-31
The Planet - BTS,The Planet,BTS,3,2024-07-16,46,86,46,2024-07-16,1,46.0,86.0,0,0,0.0,0.0,19,84,18,34,31.058823529411764,87.55882352941177,-27,-28,-33
Thirsty - aespa,Thirsty,aespa,1,2024-07-04,50,77,50,2024-07-04,1,50.0,77.0,0,0,0.0,0.0,24,75,17,46,34.06521739130435,76.84782608695652,-26,-33,-45
Tick-Tack - ILLIT,Tick-Tack,ILLIT,1,2025-11-27,50,74,50,2025-11-27,1,50.0,74.0,0,0,0.0,0.0,49,73,49,1,49.0,73.0,-1,-1,0
Time of Our Life -Japanese ver.- - Japanese ver. - DAY6,Time of Our Life -Japanese ver.- - Japanese ver.,DAY6,1,2025-04-01,49,54,47,2025-04-02,4,48.25,54.0,2,1,2.0,0.9574271077563381,43,54,42,4,45.0,54.75,-6,-5,0
Time of Our Life -Japanese ver.- - Japanese ver. - DAY6,Time of Our Life -Japanese ver.- - Japanese ver.,DAY6,2,2025-04-14,42,55,42,2025-04-14,7,44.285714285714285,55.0,5,0,0.0,2.3603873774083297,43,54,42,4,45.0,54.75,1,0,3
Time of Our Life -Japanese ver.- - Japanese ver. - DAY6,Time of Our Life -Japanese ver.- - Japanese ver.,DAY6,3,2025-04-23,49,55,49,2025-04-23,1,49.0,55.0,0,0,0.0,0.0,43,54,42,4,45.0,54.75,-6,-7,-3
Time of Our Life -Japanese ver.- - Japanese ver. - DAY6,Time of Our Life -Japanese ver.- - Japanese ver.,DAY6,4,2025-04-25,48,55,47,2025-04-26,2,47.5,55.0,0,1,1.0,0.7071067811865476,43,54,42,4,45.0,54.75,-5,-5,-2
Time of Our Life -Japanese ver.- - Japanese ver. - DAY6,Time of Our Life -Japanese ver.- - Japanese ver.,DAY6,5,2025-06-03,49,54,49,2025-06-03,1,49.0,54.0,0,0,0.0,0.0,43,54,42,4,45.0,54.75,-6,-7,-3
